gid,population_c,building_c,geometry,학교,교통_소,주택,대형마트,백화점,교통_대,동일업체,경쟁업체
다바8402,19.0,17.0,"POLYGON ((127.32198951022292 36.21504336994926, 127.32196908353528 36.2240589394121, 127.33309597184173 36.22407497650358, 127.33311512188136 36.21505940178026, 127.32198951022292 36.21504336994926))",0,0,0,0,0,0,0,0
다바8205,14.0,16.0,"POLYGON ((127.29966934413882 36.24205483629033, 127.29964633351517 36.25107035333129, 127.31077703642168 36.25108847751838, 127.31079876870297 36.242072954534166, 127.29966934413882 36.24205483629033))",0,0,0,0,0,0,0,0
다바9013,22281.0,2550.0,"POLYGON ((127.38860254973027 36.314294852488544, 127.38858972042851 36.323310298556, 127.3997307321339 36.323320163294945, 127.39974227851286 36.314304713995284, 127.38860254973027 36.314294852488544))",2,0,11,0,0,0,1,2
다바8615,3013.0,80.0,"POLYGON ((127.34400776738529 36.33227587184232, 127.34398979045085 36.341291274305455, 127.35513334345804 36.34130530177322, 127.35515003634094 36.33228989471487, 127.34400776738529 36.33227587184232))",1,0,1,0,0,0,0,0
다바8318,5688.0,444.0,"POLYGON ((127.31051549441052 36.359273689893136, 127.31049363622284 36.368289035597954, 127.32164101909113 36.36830619709574, 127.321661591526 36.359290845770744, 127.31051549441052 36.359273689893136))",1,1,2,0,0,0,0,0
라바0121,0.0,4.0,"POLYGON ((127.51115003388855 36.38646955778715, 127.5111513213922 36.395484911632124, 127.52230264221208 36.395483349951085, 127.52230006720501 36.386467996617405, 127.51115003388855 36.38646955778715))",0,0,0,0,0,0,0,0
다바8414,661.0,302.0,"POLYGON ((127.32174378990365 36.32322930404876, 127.32172325400519 36.33224470993992, 127.33286550641654 36.33226081024985, 127.33288475884149 36.32324539908392, 127.32174378990365 36.32322930404876))",0,0,0,0,0,0,0,0
다바8820,2613.0,109.0,"POLYGON ((127.3662152000513 36.37737979905233, 127.3661997569468 36.386395142169576, 127.37734975307941 36.38640711109564, 127.37736390926953 36.37739176405951, 127.3662152000513 36.37737979905233))",1,0,4,0,0,0,0,0
다바8511,15045.0,483.0,"POLYGON ((127.33294246481104 36.296199083769054, 127.33292323803485 36.3052145358422, 127.34406165028174 36.305229582634624, 127.34407959529041 36.296214125630364, 127.33294246481104 36.296199083769054))",2,0,6,0,0,0,0,4
다바8613,11084.0,127.0,"POLYGON ((127.3440436972971 36.31424502600557, 127.34402573633284 36.323260455741924, 127.35516672180741 36.323274474020316, 127.35518339986086 36.31425903969085, 127.3440436972971 36.31424502600557))",3,0,4,0,0,0,0,0
다바9730,39.0,41.0,"POLYGON ((127.4665150761566 36.46760307588212, 127.4665111981657 36.47661830556423, 127.47767413115267 36.47662091604357, 127.47767671648037 36.46760568550758, 127.4665150761566 36.46760307588212))",0,0,0,0,0,0,0,0
다바9500,0.0,8.0,"POLYGON ((127.44438437104493 36.197131575107115, 127.44437799332552 36.206147210994736, 127.45550239125915 36.20615186389799, 127.45550749343622 36.19713622648382, 127.44438437104493 36.197131575107115))",0,0,0,0,0,0,0,0
다바9602,6.0,1.0,"POLYGON ((127.45549728681455 36.21516748770035, 127.4554921801014 36.224183097889565, 127.46661913309018 36.22418671919055, 127.46662296312594 36.21517110781347, 127.45549728681455 36.21516748770035))",0,0,0,0,0,0,0,0
다바9914,22.0,14.0,"POLYGON ((127.48885896263393 36.32336169909341, 127.48885767912923 36.332377148374, 127.50000000000001 36.33237766774219, 127.50000000000001 36.323362218291464, 127.48885896263393 36.32336169909341))",0,0,0,0,0,0,0,0
다바8932,138.0,86.0,"POLYGON ((127.3771936190411 36.48557502781992, 127.37717938714928 36.49459021106354, 127.38834487727627 36.49460118222084, 127.38835781536892 36.48558599538932, 127.3771936190411 36.48557502781992))",0,0,0,0,0,0,0,0
다바9518,9467.0,474.0,"POLYGON ((127.4442691373811 36.3594109373426, 127.44426270844504 36.368426328008944, 127.4554101633268 36.36843100844932, 127.4554153064772 36.35941561625018, 127.4442691373811 36.3594109373426))",2,0,6,0,0,0,0,0
다바8110,42.0,30.0,"POLYGON ((127.28841837699127 36.28711310019716, 127.28839403400599 36.29612854278349, 127.29953112690151 36.29614773405539, 127.29955418870583 36.28713228517909, 127.28841837699127 36.28711310019716))",0,0,0,0,0,0,0,0
다바8103,44.0,20.0,"POLYGON ((127.28858847535435 36.22400462033092, 127.28856420796816 36.23302015834841, 127.29969234454028 36.23303930562043, 127.29971533472421 36.224023761322925, 127.28858847535435 36.22400462033092))",0,0,0,0,0,0,0,0
다바9419,5228.0,49.0,"POLYGON ((127.43311525642099 36.36842060747226, 127.43310753827136 36.37743598262887, 127.4442562766513 36.377441705039395, 127.44426270844504 36.368426328008944, 127.43311525642099 36.36842060747226))",2,0,2,0,0,0,0,0
다바8926,19939.0,560.0,"POLYGON ((127.37727887768176 36.43148364161686, 127.37726468369269 36.44049890678011, 127.38842241964362 36.44050985642227, 127.3884353232792 36.43149458767601, 127.37727887768176 36.43148364161686))",2,0,8,0,0,0,0,2
다바9727,0.0,2.0,"POLYGON ((127.46652669979291 36.44055730494356, 127.46652282696942 36.449572575570485, 127.4776818836898 36.44957518348877, 127.47768446557255 36.44055991200856, 127.46652669979291 36.44055730494356))",0,0,0,0,0,0,0,0
다바9407,63.0,35.0,"POLYGON ((127.43320760718277 36.26023504233476, 127.43319993008097 36.26925058104063, 127.44433326985457 36.269256280993204, 127.44433966744174 36.26024074041859, 127.43320760718277 36.26023504233476))",0,0,0,0,0,0,0,0
다바9704,15.0,5.0,"POLYGON ((127.46661530135225 36.23320231695342, 127.46661146791136 36.242217901100744, 127.47774097766107 36.242220489442246, 127.47774353328876 36.23320490444607, 127.46661530135225 36.23320231695342))",0,0,0,0,0,0,0,0
다바8612,10295.0,374.0,"POLYGON ((127.34406165028174 36.305229582634624, 127.3440436972971 36.31424502600557, 127.35518339986086 36.31425903969085, 127.35520007050465 36.30524359172783, 127.34406165028174 36.305229582634624))",1,0,1,0,0,0,0,2
다바9712,17.0,14.0,"POLYGON ((127.46658458607746 36.30532660878602, 127.46658073898509 36.31434208396148, 127.47772049170676 36.31434467910072, 127.47772305643545 36.30532920307487, 127.46658458607746 36.30532660878602))",0,0,0,0,0,0,0,0
다바8827,59.0,26.0,"POLYGON ((127.36610695405166 36.44048691432202, 127.36609146282849 36.4495021619101, 127.37725048339371 36.44951415829331, 127.37726468369269 36.44049890678011, 127.36610695405166 36.44048691432202))",0,0,0,0,0,0,0,0
다바9125,48.0,181.0,"POLYGON ((127.39960338272952 36.42248920562353, 127.39959177461033 36.431504491258714, 127.41074823110172 36.43151335236334, 127.41075854943584 36.422498063828286, 127.39960338272952 36.42248920562353))",0,0,0,0,0,0,0,1
다바9316,14643.0,1570.0,"POLYGON ((127.42199479734069 36.34136764619821, 127.42198580483358 36.350383060046845, 127.43313068243411 36.350389816251365, 127.43313839030075 36.34137440018972, 127.42199479734069 36.34136764619821))",3,0,13,0,0,0,0,0
다바8212,44.0,33.0,"POLYGON ((127.2995080548471 36.30516316929479, 127.29948497253788 36.314178590895956, 127.3106246397634 36.31419675672341, 127.31064643974781 36.30518132916959, 127.2995080548471 36.30516316929479))",0,0,0,0,0,0,0,0
다바8914,13352.0,2244.0,"POLYGON ((127.37744871442548 36.32329939542938, 127.37743459593098 36.33231482429135, 127.38857688542443 36.33232573099122, 127.38858972042851 36.323310298556, 127.37744871442548 36.32329939542938))",3,0,5,0,0,0,0,0
다바8917,2128.0,197.0,"POLYGON ((127.37740634011278 36.35034564111088, 127.37739220278334 36.35936102906582, 127.38853834617197 36.3593719464903, 127.38855119829874 36.35035655495968, 127.37740634011278 36.35034564111088))",0,2,0,1,1,0,0,1
다바9516,15164.0,2138.0,"POLYGON ((127.44428198668533 36.34138011510747, 127.44427556346078 36.35039553304167, 127.45542044734252 36.35040021041682, 127.45542558592373 36.34138479095052, 127.44428198668533 36.34138011510747))",2,0,25,0,0,0,0,1
다바9708,3153.0,219.0,"POLYGON ((127.46659995736327 36.269264571836324, 127.46659611710284 36.27828010150828, 127.477730743787 36.278282693247114, 127.47773330396103 36.269267162725534, 127.46659995736327 36.269264571836324))",0,0,1,0,0,0,0,0
라바0016,0.0,0.0,"POLYGON ((127.50000000000001 36.341393103563206, 127.50000000000001 36.35040852575323, 127.51114488959193 36.3504080060446, 127.51114360494597 36.3413925840248, 127.50000000000001 36.341393103563206))",0,0,0,0,0,0,0,0
다바8606,54.0,35.0,"POLYGON ((127.34416920082074 36.2511366361558, 127.34415129563767 36.26015216130672, 127.35528331269659 36.2601661474551, 127.35529993895315 36.251150617718324, 127.34416920082074 36.2511366361558))",0,0,0,0,0,0,0,0
다바8921,1252.0,74.0,"POLYGON ((127.37734975307941 36.38640711109564, 127.37733559059664 36.39542244448954, 127.38848688051118 36.39543337622486, 127.38849975550464 36.38641803925202, 127.37734975307941 36.38640711109564))",1,0,5,0,0,0,0,0
다바8306,49.0,35.0,"POLYGON ((127.31077703642168 36.25108847751838, 127.31075529448174 36.26010398687364, 127.32188728596184 36.26012108101348, 127.32190774898689 36.2511055660533, 127.31077703642168 36.25108847751838))",0,0,0,0,0,0,0,0
다바8308,65.0,46.0,"POLYGON ((127.3107335428787 36.269119482598654, 127.31071178160819 36.278134964692086, 127.32184633262356 36.278152070045536, 127.3218668138421 36.269136582344665, 127.3107335428787 36.269119482598654))",0,0,0,0,0,0,0,0
다바8106,31.0,22.0,"POLYGON ((127.28851564083548 36.25105119349498, 127.28849134107915 36.26006669062139, 127.2996233126647 36.260085856741966, 127.29964633351517 36.25107035333129, 127.28851564083548 36.25105119349498))",0,0,0,0,0,0,0,0
다바8011,0.0,2.0,"POLYGON ((127.27725695193 36.29610831416633, 127.27723131637966 36.30512373648289, 127.28836968020114 36.30514397173152, 127.28839403400599 36.29612854278349, 127.27725695193 36.29610831416633))",0,0,0,0,0,0,0,0
다바8213,107.0,63.0,"POLYGON ((127.29948497253788 36.314178590895956, 127.29946187996926 36.32319399885756, 127.3106028300895 36.32321217063905, 127.3106246397634 36.31419675672341, 127.29948497253788 36.314178590895956))",0,0,0,0,0,0,0,0
다바8311,10297.0,974.0,"POLYGON ((127.31066823004717 36.29616588797888, 127.31064643974781 36.30518132916959, 127.32178483433364 36.305198451352986, 127.32180534287347 36.29618300455102, 127.31066823004717 36.29616588797888))",3,0,5,0,0,0,0,0
다바9023,195.0,124.0,"POLYGON ((127.38847399979453 36.404448699554976, 127.38846111335205 36.413464009241075, 127.3996149856908 36.41347390634245, 127.39962658349648 36.40445859341681, 127.38847399979453 36.404448699554976))",0,0,0,0,0,0,0,0
다바8504,115.0,82.0,"POLYGON ((127.33307681329131 36.23309053760442, 127.33305764622624 36.242106085081424, 127.34418709804959 36.24212109737949, 127.34420498732781 36.23310554497917, 127.33307681329131 36.23309053760442))",0,0,0,0,0,0,0,0
다바8013,19.0,27.0,"POLYGON ((127.27720566943518 36.314139145158286, 127.27718001109135 36.32315454019121, 127.28832094011312 36.32317478870724, 127.28834531557183 36.314159387039865, 127.27720566943518 36.314139145158286))",0,0,0,0,0,0,0,0
다바9026,749.0,252.0,"POLYGON ((127.3884353232792 36.43149458767601, 127.38842241964362 36.44050985642227, 127.39958016133082 36.440519763246726, 127.39959177461033 36.431504491258714, 127.3884353232792 36.43149458767601))",0,0,0,0,0,0,0,0
다바7710,104.0,54.0,"POLYGON ((127.24387524397093 36.28702599025002, 127.24384577631349 36.29604140427666, 127.25498282251432 36.29606474490938, 127.25501100901202 36.287049323232836, 127.24387524397093 36.28702599025002))",0,0,0,0,0,0,0,0
다바9004,9.0,7.0,"POLYGON ((127.38871775726763 36.23315522464829, 127.3887049791705 36.24217079334651, 127.39983446506811 36.24218062902192, 127.39984596536289 36.233165057098056, 127.38871775726763 36.23315522464829))",0,0,0,0,0,0,0,0
다바9322,3202.0,308.0,"POLYGON ((127.4219407823047 36.39545992475076, 127.4219317657875 36.40447525677454, 127.43308436323143 36.40448202626774, 127.43309209167813 36.395466692027924, 127.4219407823047 36.39545992475076))",2,0,4,0,0,0,0,0
다바9015,12398.0,1228.0,"POLYGON ((127.38857688542443 36.33232573099122, 127.38856404471535 36.341341149792875, 127.39970762397725 36.34135102099844, 127.39971918062281 36.332335598963105, 127.38857688542443 36.33232573099122))",1,1,16,0,1,0,1,1
다바9012,17850.0,3752.0,"POLYGON ((127.38861537333224 36.30527939279017, 127.38860254973027 36.314294852488544, 127.39974227851286 36.314304713995284, 127.39975381976204 36.30528925106543, 127.38861537333224 36.30527939279017))",3,0,7,0,0,0,0,0
다바9624,9.0,5.0,"POLYGON ((127.45538441326153 36.41350776488567, 127.45537925637852 36.42252307525196, 127.46653444027802 36.42252672275395, 127.46653830794119 36.41351141119388, 127.45538441326153 36.41350776488567))",0,0,0,0,0,0,0,0
다바7810,0.0,2.0,"POLYGON ((127.25501100901202 36.287049323232836, 127.25498282251432 36.29606474490938, 127.26611988124297 36.296087048207134, 127.26614678657522 36.287071619220676, 127.25501100901202 36.287049323232836))",1,0,0,0,0,0,0,0
다바8809,124.0,98.0,"POLYGON ((127.3663846220254 36.278210124692094, 127.36636925422627 36.287225617797, 127.37750512570621 36.2872375436642, 127.3775192128663 36.278222046650164, 127.3663846220254 36.278210124692094))",1,0,0,0,0,0,0,0
다바8223,202.0,87.0,"POLYGON ((127.29925358440398 36.40433205651472, 127.29923038898326 36.4133473280084, 127.31038419945534 36.41336555940437, 127.31040610626752 36.40435028194315, 127.29925358440398 36.40433205651472))",0,0,0,0,0,0,0,0
다바9812,0.0,1.0,"POLYGON ((127.47772305643545 36.30532920307487, 127.47772049170676 36.31434467910072, 127.48886024556839 36.314346236184434, 127.48886152793287 36.30533075964834, 127.47772305643545 36.30532920307487))",0,0,0,0,0,0,0,0
다바8222,2060.0,29.0,"POLYGON ((127.2992767695184 36.39531677136835, 127.29925358440398 36.40433205651472, 127.31040610626752 36.40435028194315, 127.31042800334592 36.395334990830605, 127.2992767695184 36.39531677136835))",0,0,1,0,0,0,0,0
다바9418,15743.0,793.0,"POLYGON ((127.4331229711414 36.35940521867932, 127.43311525642099 36.36842060747226, 127.44426270844504 36.368426328008944, 127.4442691373811 36.3594109373426, 127.4331229711414 36.35940521867932))",5,0,2,0,0,0,0,2
다바8415,496.0,157.0,"POLYGON ((127.32172325400519 36.33224470993992, 127.32170270897885 36.34126010219152, 127.33284624543423 36.34127620777741, 127.33286550641654 36.33226081024985, 127.32172325400519 36.33224470993992))",0,0,2,0,0,0,0,0
다바9328,7179.0,748.0,"POLYGON ((127.42188662304363 36.449551712236875, 127.42187758245048 36.45856696238893, 127.43303792035069 36.45857374518894, 127.43304566943395 36.44955849281782, 127.42188662304363 36.449551712236875))",1,0,11,0,0,0,0,2
다바8407,36.0,21.0,"POLYGON ((127.32188728596184 36.26012108101348, 127.3218668138421 36.269136582344665, 127.33300009390432 36.26915264575631, 127.3330192865366 36.26013713915871, 127.32188728596184 36.26012108101348))",0,0,0,0,0,0,0,0
다바8913,12285.0,1819.0,"POLYGON ((127.37746282664742 36.31428395293435, 127.37744871442548 36.32329939542938, 127.38858972042851 36.323310298556, 127.38860254973027 36.314294852488544, 127.37746282664742 36.31428395293435))",1,0,10,0,0,0,0,0
다바9118,939.0,398.0,"POLYGON ((127.39968449527336 36.35938182416542, 127.39967292321036 36.368397205294414, 127.41082036323212 36.36840604611381, 127.41083064951624 36.35939066208955, 127.39968449527336 36.35938182416542))",0,0,2,0,0,0,0,0
다바9915,238.0,111.0,"POLYGON ((127.48885767912923 36.332377148374, 127.48885639505404 36.3413925840248, 127.50000000000001 36.341393103563206, 127.50000000000001 36.33237766774219, 127.48885767912923 36.332377148374))",0,0,0,0,0,0,0,0
다바8418,2139.0,270.0,"POLYGON ((127.321661591526 36.359290845770744, 127.32164101909113 36.36830619709574, 127.33278841110395 36.36832231851669, 127.33280769778182 36.35930696191215, 127.321661591526 36.359290845770744))",1,0,2,0,0,0,0,0
다바9813,6.0,3.0,"POLYGON ((127.47772049170676 36.31434467910072, 127.4777179258381 36.323360141499364, 127.48885896263393 36.32336169909341, 127.48886024556839 36.314346236184434, 127.47772049170676 36.31434467910072))",0,0,0,0,0,0,0,0
다바8403,6.0,1.0,"POLYGON ((127.32196908353528 36.2240589394121, 127.32194864776949 36.23307449525129, 127.33307681329131 36.23309053760442, 127.33309597184173 36.22407497650358, 127.32196908353528 36.2240589394121))",0,0,0,0,0,0,0,0
다바9211,0.0,3.0,"POLYGON ((127.4109025256556 36.2962825921824, 127.41089227131933 36.305298071631796, 127.42203072743433 36.30530585448784, 127.42203969998313 36.29629037248785, 127.4109025256556 36.2962825921824))",0,0,0,0,0,0,0,0
다바9114,12957.0,1934.0,"POLYGON ((127.3997307321339 36.323320163294945, 127.39971918062281 36.332335598963105, 127.41086148095567 36.3323444282054, 127.41087174897142 36.3233289896446, 127.3997307321339 36.323320163294945))",3,1,8,1,0,0,0,1
다바8408,53.0,49.0,"POLYGON ((127.3218668138421 36.269136582344665, 127.32184633262356 36.278152070045536, 127.3329808927419 36.27816813872479, 127.33300009390432 36.26915264575631, 127.3218668138421 36.269136582344665))",0,0,0,0,0,0,0,0
다바8312,3047.0,144.0,"POLYGON ((127.31064643974781 36.30518132916959, 127.3106246397634 36.31419675672341, 127.32176431667841 36.31421388451934, 127.32178483433364 36.305198451352986, 127.31064643974781 36.30518132916959))",1,0,1,1,1,0,0,1
다바8618,9142.0,766.0,"POLYGON ((127.34395381260673 36.359322038314716, 127.34393581168975 36.3683373998582, 127.35508322027701 36.368351441117824, 127.35509993542945 36.35933607497601, 127.34395381260673 36.359322038314716))",3,0,9,0,0,0,0,2
다바9032,123.0,65.0,"POLYGON ((127.38835781536892 36.48558599538932, 127.38834487727627 36.49460118222084, 127.39951037315528 36.49461110851139, 127.39952201744616 36.485595918433674, 127.38835781536892 36.48558599538932))",0,0,0,0,0,0,0,0
다바9319,17013.0,235.0,"POLYGON ((127.42196780782616 36.36841384684018, 127.42195880332221 36.37742921978227, 127.43310753827136 36.37743598262887, 127.43311525642099 36.36842060747226, 127.42196780782616 36.36841384684018))",2,0,10,0,0,0,0,0
다바8912,6935.0,947.0,"POLYGON ((127.3774769325996 36.305268496807614, 127.37746282664742 36.31428395293435, 127.38860254973027 36.314294852488544, 127.38861537333224 36.30527939279017, 127.3774769325996 36.305268496807614))",3,0,8,0,0,1,0,1
라바0119,0.0,3.0,"POLYGON ((127.51114746059716 36.36843880918581, 127.51114874695695 36.37745419030462, 127.5222974933421 36.37745262964602, 127.52229492062277 36.36843724903825, 127.51114746059716 36.36843880918581))",0,0,0,0,0,0,0,0
다바8406,43.0,34.0,"POLYGON ((127.32190774898689 36.2511055660533, 127.32188728596184 36.26012108101348, 127.3330192865366 36.26013713915871, 127.33303847064262 36.25112161893331, 127.32190774898689 36.2511055660533))",0,0,0,0,0,0,0,0
다바9527,31.0,26.0,"POLYGON ((127.44421117396992 36.440548962337935, 127.4442047192676 36.44956423023433, 127.45536377197072 36.44956892448547, 127.45536893573417 36.44055365505316, 127.44421117396992 36.440548962337935))",1,0,0,0,0,0,0,0
다바9517,18974.0,1756.0,"POLYGON ((127.44427556346078 36.35039553304167, 127.4442691373811 36.3594109373426, 127.4554153064772 36.35941561625018, 127.45542044734252 36.35040021041682, 127.44427556346078 36.35039553304167))",3,0,35,0,0,0,0,2
다바9923,11.0,7.0,"POLYGON ((127.48884739053184 36.4045002518382, 127.48884610188327 36.413515578404095, 127.50000000000001 36.41351609930545, 127.50000000000001 36.404500772569044, 127.48884739053184 36.4045002518382))",0,0,0,0,0,0,0,0
다바8808,45.0,40.0,"POLYGON ((127.36639998299727 36.26919461795985, 127.3663846220254 36.278210124692094, 127.3775192128663 36.278222046650164, 127.3775332937681 36.269206536009676, 127.36639998299727 36.26919461795985))",0,0,0,0,0,0,0,0
다바8206,133.0,112.0,"POLYGON ((127.29964633351517 36.25107035333129, 127.2996233126647 36.260085856741966, 127.31075529448174 36.26010398687364, 127.31077703642168 36.25108847751838, 127.29964633351517 36.25107035333129))",0,0,0,0,0,0,0,0
다바9022,2226.0,222.0,"POLYGON ((127.38848688051118 36.39543337622486, 127.38847399979453 36.404448699554976, 127.39962658349648 36.40445859341681, 127.39963817614893 36.39544326684787, 127.38848688051118 36.39543337622486))",3,0,1,0,0,0,0,0
다바8309,18.0,11.0,"POLYGON ((127.31071178160819 36.278134964692086, 127.3106900106658 36.28715043315261, 127.32182584230208 36.287167544114766, 127.32184633262356 36.278152070045536, 127.31071178160819 36.278134964692086))",0,0,0,0,0,0,0,0
다바9008,120.0,120.0,"POLYGON ((127.38866661079442 36.269217417713804, 127.38865380996556 36.27823293192269, 127.39978841275419 36.27824278050791, 127.39979993350754 36.269227263070476, 127.38866661079442 36.269217417713804))",0,0,0,0,0,0,0,0
다바8513,1476.0,196.0,"POLYGON ((127.33290400271297 36.31422997428092, 127.33288475884149 36.32324539908392, 127.34402573633284 36.323260455741924, 127.3440436972971 36.31424502600557, 127.33290400271297 36.31422997428092))",0,0,0,0,0,0,0,0
다바9509,151.0,111.0,"POLYGON ((127.44432686942395 36.278271807946375, 127.44432046614862 36.28728732127679, 127.4554563695037 36.28729198793459, 127.45546149212552 36.27827647307451, 127.44432686942395 36.278271807946375))",0,0,0,0,0,0,0,0
다바9717,120.0,58.0,"POLYGON ((127.46656533350833 36.35040384837606, 127.46656147785845 36.35941925540133, 127.47770765095349 36.35942185479542, 127.47771022138718 36.350406446918804, 127.46656533350833 36.35040384837606))",0,0,0,0,0,0,0,0
다바8730,0.0,0.0,"POLYGON ((127.3548988624764 36.46751956805403, 127.35488205794027 36.4765347704122, 127.36604494782634 36.47654782275584, 127.36606045971897 36.46753261612832, 127.3548988624764 36.46751956805403))",0,0,0,0,0,0,0,0
다바8924,10176.0,214.0,"POLYGON ((127.37730724674174 36.41345307034547, 127.3772930653638 36.42246836280487, 127.38844822118115 36.42247930528185, 127.38846111335205 36.413464009241075, 127.37730724674174 36.41345307034547))",1,0,5,0,0,0,0,0
다바9308,0.0,1.0,"POLYGON ((127.4220665937195 36.269243844735236, 127.42205763312388 36.27825936761024, 127.4331922495671 36.27826610612464, 127.43319993008097 36.26925058104063, 127.4220665937195 36.269243844735236))",0,0,0,0,0,0,0,0
다바8815,15136.0,1080.0,"POLYGON ((127.36629231271299 36.332302878865256, 127.36627690388501 36.34131829017841, 127.37742047116103 36.34133023951894, 127.37743459593098 36.33231482429135, 127.36629231271299 36.332302878865256))",2,0,11,0,0,0,0,0
다바9219,1511.0,710.0,"POLYGON ((127.41082036323212 36.36840604611381, 127.41081007237567 36.37742141650068, 127.42195880332221 36.37742921978227, 127.42196780782616 36.36841384684018, 127.41082036323212 36.36840604611381))",0,0,3,0,0,0,0,0
다바8304,346.0,193.0,"POLYGON ((127.31082049132993 36.233057417922375, 127.31079876870297 36.242072954534166, 127.32192820292138 36.24209003746545, 127.32194864776949 36.23307449525129, 127.31082049132993 36.233057417922375))",1,0,0,0,0,0,0,0
다바9924,9.0,7.0,"POLYGON ((127.48884610188327 36.413515578404095, 127.48884481266187 36.42253089132852, 127.50000000000001 36.422531412400396, 127.50000000000001 36.41351609930545, 127.48884610188327 36.413515578404095))",0,0,0,0,0,0,0,0
다바9421,12.0,11.0,"POLYGON ((127.43309981669093 36.386451344147865, 127.43309209167813 36.395466692027924, 127.44424340448549 36.39547241818738, 127.44424984199854 36.38645706843264, 127.43309981669093 36.386451344147865))",0,0,0,0,0,0,0,0
다바9620,37.0,29.0,"POLYGON ((127.45540501789024 36.37744638701291, 127.45539987016646 36.386461751939635, 127.46654990062264 36.386465394668086, 127.46655376141639 36.377450028548644, 127.45540501789024 36.37744638701291))",0,0,0,0,0,0,0,0
다바8209,33.0,23.0,"POLYGON ((127.29957724026467 36.2781168226672, 127.29955418870583 36.28713228517909, 127.3106900106658 36.28715043315261, 127.31071178160819 36.278134964692086, 127.29957724026467 36.2781168226672))",0,0,0,0,0,0,0,0
다바9816,97.0,55.0,"POLYGON ((127.47771279067884 36.34139102540969, 127.47771022138718 36.350406446918804, 127.48885511040808 36.3504080060446, 127.48885639505404 36.3413925840248, 127.47771279067884 36.34139102540969))",0,0,0,0,0,0,0,0
다바8315,470.0,208.0,"POLYGON ((127.31058101072168 36.33222757091515, 127.31055918165552 36.341242957550406, 127.32170270897885 36.34126010219152, 127.32172325400519 36.33224470993992, 127.31058101072168 36.33222757091515))",1,0,0,0,0,0,0,0
다바7813,0.0,3.0,"POLYGON ((127.2549264119298 36.314095547331924, 127.25489818783157 36.32311092807529, 127.26603909347409 36.32313325331273, 127.26606603469786 36.31411786525449, 127.2549264119298 36.314095547331924))",0,0,0,0,0,0,0,0
다바8111,64.0,55.0,"POLYGON ((127.28839403400599 36.29612854278349, 127.28836968020114 36.30514397173152, 127.2995080548471 36.30516316929479, 127.29953112690151 36.29614773405539, 127.28839403400599 36.29612854278349))",0,0,0,0,0,0,0,0
다바9203,0.0,1.0,"POLYGON ((127.41098439651587 36.22415826612979, 127.41097417856697 36.23317385455738, 127.42210239631223 36.23318161702483, 127.42211133702205 36.22416602605126, 127.41098439651587 36.22415826612979))",0,0,0,0,0,0,0,0
다바8829,0.0,5.0,"POLYGON ((127.36607596471863 36.458517395845966, 127.36606045971897 36.46753261612832, 127.37722206385452 36.46754462036446, 127.37723627678194 36.45852939615519, 127.36607596471863 36.458517395845966))",0,0,0,0,0,0,0,0
다바9714,487.0,108.0,"POLYGON ((127.46657689018274 36.32335754550954, 127.46657303966968 36.332372993428855, 127.47771535882896 36.332375590269464, 127.4777179258381 36.323360141499364, 127.46657689018274 36.32335754550954))",0,0,1,0,0,0,0,0
다바8121,133.0,51.0,"POLYGON ((127.28815000826425 36.38628221832063, 127.28812554599247 36.39529751081272, 127.2992767695184 36.39531677136835, 127.29929994433115 36.38630147257058, 127.28815000826425 36.38628221832063))",0,0,0,0,0,0,0,0
다바8303,168.0,71.0,"POLYGON ((127.310842204307 36.224041867684306, 127.31082049132993 36.233057417922375, 127.32194864776949 36.23307449525129, 127.32196908353528 36.2240589394121, 127.310842204307 36.224041867684306))",0,0,0,0,0,0,0,0
다바9218,11095.0,1175.0,"POLYGON ((127.41083064951624 36.35939066208955, 127.41082036323212 36.36840604611381, 127.42196780782616 36.36841384684018, 127.42197680832933 36.359398460261275, 127.41083064951624 36.35939066208955))",3,0,13,0,0,0,0,0
다바9409,136.0,90.0,"POLYGON ((127.4331922495671 36.27826610612464, 127.43318456563956 36.28728161758547, 127.44432046614862 36.28728732127679, 127.44432686942395 36.278271807946375, 127.4331922495671 36.27826610612464))",0,0,0,0,0,0,0,0
다바8218,656.0,110.0,"POLYGON ((127.29936940700665 36.35925549428208, 127.2993462630706 36.368270834026134, 127.31049363622284 36.368289035597954, 127.31051549441052 36.359273689893136, 127.29936940700665 36.35925549428208))",1,0,0,0,0,0,0,0
다바8202,0.0,6.0,"POLYGON ((127.29973831469525 36.21500820339916, 127.29971533472421 36.224023761322925, 127.310842204307 36.224041867684306, 127.31086390763852 36.21502630382131, 127.29973831469525 36.21500820339916))",0,0,0,0,0,0,0,0
다바9304,0.0,1.0,"POLYGON ((127.42210239631223 36.23318161702483, 127.42209345162888 36.24219719438135, 127.43322295115622 36.2422039240627, 127.43323061803105 36.23318834449919, 127.42210239631223 36.23318161702483))",0,0,0,0,0,0,0,0
다바8413,836.0,150.0,"POLYGON ((127.32176431667841 36.31421388451934, 127.32174378990365 36.32322930404876, 127.33288475884149 36.32324539908392, 127.33290400271297 36.31422997428092, 127.32176431667841 36.31421388451934))",1,0,0,0,0,0,0,0
다바8018,33.0,14.0,"POLYGON ((127.27707726361871 36.35921598387165, 127.27705154820019 36.36823131067234, 127.28819890020587 36.368251592383224, 127.28822332988562 36.35923625894054, 127.27707726361871 36.35921598387165))",0,0,0,0,0,0,0,0
